mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,actor_id,file
-344.06137,69.917496,-6.379025,3.4629576,-16.880571,-11.162578,-29.129936,-26.063421,-15.263989,-14.96754,-14.750075,-13.378687,-14.492068,-19.245932,-7.2531238,-1.5271147,-19.988567,-3.4536564,-9.65215,-9.182581,-9.589053,-5.463345,-2.6713936,-1.8020096,-1.8734919,2.4664557,-7.209554,-1.2914487,-3.0490348,2.553863,2.3617156,6.8237815,1.6715003,3.1555746,1.830322,5.353375,2.1275163,-0.6756735,-6.5403175,-2.956568,disgust,01,03-01-07-02-01-02-01.wav
-359.653,55.181797,5.157571,-3.9352381,-13.714383,0.76744705,-24.77191,-27.411362,-6.9978766,-14.619723,-15.24213,-1.5082877,-11.163251,-18.142014,-7.6960573,-7.4047794,-21.496294,-6.90358,-8.327263,-7.897479,-13.751428,-6.395975,-10.588009,-6.06273,-7.741532,2.5887501,-6.6038375,8.167353,1.7568376,6.452241,2.4138153,1.5856189,-4.4153023,1.5599259,-2.6285608,2.2563367,-1.4113508,0.793044,-0.24698338,0.45116487,disgust,01,03-01-07-02-02-01-01.wav
-361.14893,73.8318,-0.26212585,0.77999246,-9.365777,-5.0496635,-24.36613,-27.804499,-14.4742775,-12.844531,-14.264707,-10.934227,-13.210056,-11.430937,-9.372459,-0.8749651,-14.995345,-5.567721,-6.6272883,-6.4300466,-11.537948,-5.4501915,-7.724194,-6.6293783,-8.773834,-2.7830682,-8.945478,-0.89464843,-0.9416005,3.9482903,2.4885187,3.207531,-1.051801,0.5070279,0.083680995,5.3898745,0.4813664,0.07742345,-1.8905072,-1.1142722,disgust,01,03-01-07-02-02-02-01.wav
-454.64627,116.37884,-2.6916108,20.67036,7.6258106,-8.288547,-14.003445,-14.673208,-22.959478,-15.234463,-2.7638001,-13.1430855,-1.9476581,-11.900176,-10.711374,0.82028556,-19.724394,-8.7218275,-5.3488245,-7.485321,-13.957734,-6.349168,-10.611888,-12.549133,-4.820358,-4.2682743,-12.925215,-0.9622396,-9.492215,-5.205726,-7.3283086,-8.057052,-2.5187857,-4.0628037,-5.280708,1.6154675,1.1699284,0.1756894,-5.356394,-3.8064215,surprised,01,03-01-08-01-01-01-01.wav
-448.8421,125.30708,-9.647403,25.425095,11.697282,-7.320222,-15.403747,-15.693751,-25.04422,-5.9717093,-4.0860295,-14.278547,0.19544195,-10.314432,-14.03449,5.0038037,-15.557136,-4.7728095,0.15297788,-3.2946525,-15.82275,-2.7487576,-7.2964,-10.156076,-5.191087,-7.355058,-8.967032,-3.8645213,-6.006061,-3.1840014,-3.341695,-3.8987203,-4.878961,-5.0589647,-8.061197,-4.055454,-5.771695,-2.5039551,-7.583247,-5.613042,surprised,01,03-01-08-01-01-02-01.wav
-456.0071,111.14766,1.0482568,28.328295,1.0442017,-4.8154187,-6.769345,-15.523732,-23.34811,-8.601109,-5.280639,-7.9901648,-4.120074,-11.3686495,-6.205673,2.59325,-16.356604,-7.0318494,-1.1558431,-3.1061018,-17.240385,-3.6781774,-7.1179442,-9.473468,-7.3933372,-5.1592937,-11.351528,-3.1215284,-4.1775904,-2.685351,-5.8406224,-5.002529,-6.8275256,-7.5586414,-7.916781,-7.4119906,-3.212689,-5.4524026,-6.526093,-5.5013475,surprised,01,03-01-08-01-02-01-01.wav
-420.17746,109.970894,-4.8842077,21.774406,-4.300072,-12.237874,-9.640997,-17.586124,-24.453007,-16.932177,-4.7041235,-15.75189,-3.9853458,-12.405481,-8.704833,3.382217,-21.529684,-10.199485,-2.394035,-6.6361065,-17.442932,-3.8554428,-6.2016273,-10.115353,-6.123941,-2.9557123,-14.522314,-2.3555598,-8.96546,-5.5598726,-4.921874,-8.229408,-6.9286523,-7.6160493,-9.455112,-1.1321759,-1.7728211,-0.445384,-7.0887756,-2.451727,surprised,01,03-01-08-01-02-02-01.wav
-357.2093,109.365166,-15.8916025,15.763783,1.4142501,-13.322877,-20.742058,-16.388544,-29.511,-14.333785,-2.6637313,-20.160728,-1.0209957,-12.768016,-14.358321,-0.20173408,-23.072655,-10.349593,-7.664475,-11.534637,-14.428212,-5.9956374,-11.028799,-15.475481,-6.948123,-6.472722,-13.738624,-1.2361096,-6.6100163,-0.31988728,-2.9231935,-0.5564935,-1.3509079,-1.1716998,-2.851058,0.53586,-0.7104049,-0.71146953,-5.337598,-1.6192291,surprised,01,03-01-08-02-01-01-01.wav
-337.14462,90.331764,-13.203034,13.488017,-3.6776748,-10.224535,-16.609962,-17.866508,-27.003304,-16.88774,-3.920896,-15.639908,-5.4754505,-9.758314,-15.987412,-2.6640368,-20.337109,-11.6273,-5.8437805,-9.268236,-12.294571,-6.7152295,-10.37349,-12.73156,-4.308221,-0.8393486,-6.2295156,6.9604707,-0.61845016,4.1683497,0.23331527,1.0952877,-0.21031146,-2.952341,-5.670499,-0.27443078,-1.0446397,-2.1479008,-3.384672,-2.4108284,surprised,01,03-01-08-02-01-02-01.wav
-362.64554,88.94235,-8.684793,15.489947,-2.1560748,-11.496355,-15.344574,-19.1704,-32.42027,-7.209924,-7.7389193,-12.884522,-1.3220979,-12.472974,-12.306438,1.0035028,-20.86105,-7.0601845,-3.005054,-8.329997,-15.871878,-4.4107485,-14.308237,-10.057061,-8.303692,-6.691002,-6.77975,-4.796226,-8.278624,-2.2399335,-6.478378,-5.27258,-7.3840313,-6.7146378,-8.10588,-2.7400248,-2.2274337,-1.065954,-3.2492158,2.5032723,surprised,01,03-01-08-02-02-01-01.wav
-327.78772,96.067856,-20.286667,8.643507,-10.265575,-7.588651,-24.105675,-25.559193,-29.378365,-15.608666,-6.098014,-14.86848,-5.5288143,-10.855066,-20.86406,1.9434003,-22.997133,-15.858302,-4.858792,-6.097941,-20.03702,-10.46126,-6.3821406,-14.670916,-9.454892,-1.6394141,-6.8936625,0.023425996,-4.7236614,0.22994463,4.85936,9.919269,6.9217257,10.5627575,-2.4168673,1.4106683,0.13492587,4.613851,-0.35424063,2.1391623,surprised,01,03-01-08-02-02-02-01.wav
-450.658,105.147385,-32.642742,9.962883,-16.438087,-14.333268,-14.279148,-20.669333,-11.405283,-3.893087,-10.842931,-4.186117,-12.90408,0.17049706,-15.241516,-5.213097,-5.9851766,-4.036573,-2.1371086,-0.17699136,0.46989396,-1.3854707,-0.35135844,2.2195997,-1.9397182,-5.360154,-0.042740844,-1.3302894,4.197377,3.3631155,0.40478417,6.874946,4.909209,9.932806,4.6876984,5.660809,-3.4249618,2.6879392,-2.3696203,1.481492,neutral,02,03-01-01-01-01-01-02.wav
-453.31445,99.25377,-35.13594,15.374958,-18.77424,-14.723335,-14.625826,-18.023266,-10.024375,-6.6956797,-7.4960113,-4.7940664,-14.794222,-1.0639156,-13.934476,-7.140644,-4.7941165,-2.782023,-4.023028,-0.15778103,-1.4452935,-3.5619905,-2.2696095,0.12955374,-2.0734675,-6.8031483,-4.665982,-2.794154,4.506989,3.7068968,1.1618418,7.9160476,6.4535804,8.013375,3.1773446,8.036057,-0.46246222,4.536555,-1.160078,-0.4294743,neutral,02,03-01-01-01-01-02-02.wav
-422.3964,92.181366,-32.498318,5.1152997,-18.324188,-14.431733,-15.174423,-21.478157,-16.275614,-8.08881,-11.522964,-6.070994,-14.23523,2.8359091,-13.368447,-6.63071,-6.492763,-7.336252,-2.4046068,1.0597943,0.4168262,0.15445365,0.40819415,-0.3531475,1.2134075,-1.1018444,3.6676362,6.429273,4.2217255,6.0479903,-0.024737928,5.623195,2.1649005,4.477255,3.0354843,9.403149,-2.2654033,1.3270667,-2.0841787,2.504995,neutral,02,03-01-01-01-02-01-02.wav
-425.22583,86.014694,-32.830177,4.113389,-20.218979,-18.294384,-15.312625,-24.18112,-17.9131,-10.055183,-12.599129,-7.38383,-19.30315,0.59781307,-14.90275,-6.831537,-5.697254,-9.530582,-1.7960653,-0.2550853,-0.3935494,-2.484942,-1.5693991,-1.3811202,-1.6575634,-0.33096516,4.2852454,8.023263,6.106208,9.877254,4.6575193,6.5214953,-1.1833274,0.47967997,1.388191,12.901344,2.2293446,5.102421,-2.0413723,0.01717621,neutral,02,03-01-01-01-02-02-02.wav
-491.55136,96.818,-18.431242,15.245225,-15.424917,-8.40375,-9.936882,-17.87269,-9.211377,-7.1697965,-6.9417887,-8.693089,-11.826026,0.86070174,-11.786434,-6.944067,-7.9611487,-5.444937,-10.161626,-3.1702404,-3.8900611,-4.9059396,-2.0088692,-0.62878764,-0.4315835,1.8330305,7.153273,11.291906,13.712706,10.95229,5.1493216,6.8515577,2.479623,6.9141173,2.915701,5.0353374,-3.130225,1.388842,-0.62822497,0.59038544,calm,02,03-01-02-01-01-01-02.wav
-495.5586,91.35983,-21.065521,12.865438,-13.635479,-7.950795,-9.576608,-18.72216,-7.4744525,-7.832169,-6.7436934,-13.15186,-11.636336,2.8268065,-13.734012,-6.440361,-10.22637,-7.5691094,-10.984546,-5.5679617,-4.0790935,-5.4451046,-1.9152261,-0.6085753,-1.4362946,-0.0035853968,0.5953353,3.9145482,7.265058,10.410828,6.961122,12.103224,3.7954063,5.476519,-2.4407368,5.198027,1.4762856,9.459453,4.570356,3.4121432,calm,02,03-01-02-01-01-02-02.wav
-475.81204,81.92859,-17.212927,4.4986887,-13.688627,-10.64067,-14.97373,-19.631844,-14.783328,-5.9719677,-12.06589,-9.631555,-15.469158,0.26958215,-17.953964,-10.402237,-7.8674936,-8.598989,-10.670289,-5.267218,-6.785027,-10.84297,-3.2392757,-3.1130834,-1.614281,-1.2841517,3.3708558,8.331983,11.225682,13.974514,8.875523,10.976835,4.122839,4.719392,2.168343,8.016395,0.7004747,6.697905,1.1660049,4.400067,calm,02,03-01-02-01-02-01-02.wav
-476.97485,84.78412,-24.642056,0.8960058,-16.11542,-11.74706,-14.310771,-21.891203,-13.686635,-7.3262205,-11.669838,-9.342906,-18.09066,-1.4393876,-17.287758,-9.741385,-8.587038,-8.13423,-11.430389,-6.3013053,-7.7086935,-10.648215,-3.8296494,-2.33849,-1.1291862,-1.2923967,3.441402,3.506694,9.005402,10.858339,6.94722,9.629969,4.7678127,4.628972,2.4385612,9.014489,1.7068914,8.252492,1.6283517,3.0784466,calm,02,03-01-02-01-02-02-02.wav
-511.7255,83.10255,-15.137653,11.911271,-12.353168,-12.766801,-6.089626,-14.419342,-13.9699545,-6.2206187,-7.707973,-12.253021,-10.598258,-2.6917841,-12.519726,-7.723444,-10.575437,-7.148872,-9.149477,-5.431711,-2.8343322,-7.5864515,-2.4144137,-3.1684678,-3.654051,-0.8138088,-1.0279245,4.028531,3.8975885,3.880271,-0.64782965,3.6654756,1.5299262,8.405511,6.919907,13.766171,4.769996,5.394166,1.452235,0.4137229,calm,02,03-01-02-02-01-01-02.wav
-493.14606,83.0485,-17.73802,13.357272,-18.441462,-7.0804906,-7.7049813,-17.0853,-12.476587,-9.475132,-3.1344104,-13.128435,-12.859901,-0.62791175,-12.820508,-7.4454947,-10.5402,-7.998597,-8.756112,-6.4321995,-6.823967,-10.687918,-5.1259522,-1.2433403,0.9743226,3.242431,0.8356348,0.93423706,-1.4563825,2.192131,-0.56596345,6.3161426,3.8566883,8.159184,6.177799,13.9649105,6.4629793,4.775299,-2.9853065,-1.8803204,calm,02,03-01-02-02-01-02-02.wav
-498.19638,74.05711,-15.386578,-0.30427024,-18.506483,-7.0323896,-14.190502,-19.381517,-17.570192,-6.666524,-11.03296,-13.758083,-15.070675,-2.5173295,-16.40299,-5.816875,-8.884541,-7.475982,-11.059421,-6.655501,-4.110305,-10.980821,-2.7628074,-1.2914739,-3.0098717,5.1484346,6.864143,9.716757,10.742865,8.063966,4.695071,8.195215,2.8467515,6.897185,4.9117665,10.729562,0.66517776,3.1194468,-3.046634,0.61985326,calm,02,03-01-02-02-02-01-02.wav
-489.15118,77.29771,-11.17148,3.1899881,-16.263796,-6.390419,-15.160964,-18.990486,-13.698768,-3.4272566,-9.711393,-14.177928,-15.764424,-1.0327673,-16.040161,-5.5719185,-10.441429,-6.523883,-10.754156,-7.1382565,-6.573382,-11.51812,-3.3362565,-4.4333987,-5.7872524,0.39104328,2.2841568,6.2203007,6.951401,7.6588826,2.3183863,6.957214,3.6810334,9.71213,9.813123,13.871677,1.6212306,3.0638964,-4.797869,-0.023740008,calm,02,03-01-02-02-02-02-02.wav
-394.8733,90.014145,-51.440514,14.370592,-19.941711,-16.387825,-8.011021,-26.819756,-9.273333,-9.868511,-12.582442,-4.4552956,-19.348068,-1.3440622,-11.921615,-9.11419,-5.745706,-3.561502,-6.323373,2.411288,-2.8314917,-4.206186,-0.058900606,-0.83843625,2.822311,-0.45340347,2.2625568,5.169476,6.2923837,5.249037,-4.663865,1.7428248,4.7830296,10.200605,3.948038,0.43114728,-6.3756557,3.61327,0.9642264,1.4292324,happy,02,03-01-03-01-01-01-02.wav
-405.24026,93.35094,-50.497334,19.835545,-18.655169,-18.124195,-10.6145935,-27.574514,-7.4083548,-10.44813,-13.011873,-2.8805122,-19.114492,-0.7031888,-11.453406,-10.503505,-4.452878,-3.51583,-6.3569465,4.6859536,-2.6424522,-5.2860384,-0.8713099,-1.9355158,-2.0476952,-5.0622883,-2.6091821,4.153032,4.692254,8.9796715,0.0806007,5.839276,6.2774343,10.305487,4.307263,4.158369,-2.777833,3.909535,-1.8751312,-0.3055449,happy,02,03-01-03-01-01-02-02.wav
-406.13974,86.78718,-47.23467,8.193127,-20.288298,-16.64321,-17.650703,-30.404966,-11.931859,-7.811286,-16.584007,-3.3646235,-21.765364,-0.7156299,-12.398984,-12.0961275,-5.511784,-8.832152,-8.928969,2.363729,-1.5748638,-4.7726593,-0.7400732,-1.8238658,1.7159641,3.488005,5.8758993,6.7211294,2.5362737,3.1968973,-5.427619,0.037385315,2.4426258,8.227956,7.677845,6.059383,-3.2691946,1.6938878,1.8419707,5.6013956,happy,02,03-01-03-01-02-01-02.wav
-405.05453,89.74097,-41.380974,10.580427,-18.045113,-17.2327,-17.644085,-27.787914,-8.038362,-5.8330154,-13.436122,-3.0814793,-18.663944,0.5474528,-14.037735,-8.960253,-5.147289,-6.745614,-6.351351,3.8104036,-2.8103645,-5.1453815,-3.0891042,-2.9719932,-0.3133635,3.3875353,5.8552275,4.6942167,3.8608394,5.69397,-1.2919905,0.7857809,0.8180028,5.7638583,6.614167,5.5786657,-5.6928034,-1.5470021,-2.096259,5.4942155,happy,02,03-01-03-01-02-02-02.wav
-308.7323,65.24592,-65.4028,10.052414,-28.289948,-28.55826,-11.158655,-32.80466,-10.064978,-17.829681,-18.15716,-3.0803776,-26.773033,-3.0023234,-12.289105,-11.665702,0.99834186,5.3677254,1.1017535,6.6562138,-1.6700393,-3.8442328,2.6546504,0.31819203,3.5199168,-1.790657,0.61845237,6.545115,7.1136518,8.548414,1.5878723,3.7114816,2.2068179,1.7177129,0.3729325,4.70123,0.27127445,3.23974,-1.0492159,-0.50557387,happy,02,03-01-03-02-01-01-02.wav
-309.02866,71.22482,-62.538742,9.749585,-24.695997,-29.033916,-12.860366,-29.463533,-11.913362,-15.365511,-16.850449,-1.1810501,-24.829426,1.7815051,-8.613274,-6.526429,5.5301557,6.5755997,2.0026348,4.0924845,0.47616374,-3.9872572,0.83623207,-1.6926897,0.40751544,-1.7101722,-0.57805663,2.5250504,2.807258,7.68011,6.9253387,11.924889,9.537973,4.7349343,-0.3664229,3.924683,0.17858934,7.0465994,1.5629961,2.4653358,happy,02,03-01-03-02-01-02-02.wav
-341.87012,74.22725,-54.17328,8.061834,-18.716532,-26.662256,-19.995377,-30.954655,-9.6888685,-7.6711364,-23.8794,-2.2235231,-25.596313,-0.825496,-11.500716,-16.986141,-6.4830666,-9.026568,-6.7098403,3.4301133,3.6368525,-2.2185776,3.516321,6.040567,4.1674905,5.6345353,5.238642,4.5759616,-3.7344508,0.45857942,0.4179068,7.6111937,7.8444123,3.721021,0.36622512,4.0342355,-0.3152679,4.5108304,3.0289688,4.049921,happy,02,03-01-03-02-02-01-02.wav
-351.87143,68.22309,-46.57762,6.1949606,-20.516497,-25.5764,-16.983776,-29.386557,-13.617923,-12.510271,-21.608583,-2.0992646,-25.903996,-1.3947164,-13.579482,-13.978984,-0.39036867,-1.5213706,-3.0073013,4.0333405,-1.6531653,-7.4735045,-0.5586014,0.17323571,0.84244174,1.5256642,0.7467754,5.3792267,1.4030128,7.200825,4.7815356,11.710765,8.878454,5.7889857,4.677391,6.2358146,2.510735,5.496318,1.8060586,2.3977127,happy,02,03-01-03-02-02-02-02.wav
-504.38763,90.03962,-24.372608,11.970681,-15.300011,-9.28528,-12.4342165,-19.414011,-10.583704,-7.746818,-8.723487,-9.016395,-10.338352,1.8220223,-13.193285,-6.486359,-10.140914,-4.51594,-11.182404,-4.672944,-4.005902,-3.8522663,-4.268245,2.1200929,0.99803823,-0.9812196,1.63735,2.061425,4.1867685,5.998483,5.003438,15.828925,14.081719,13.734535,9.205949,6.815747,-3.4655085,-0.28060287,-2.771708,0.5598221,sad,02,03-01-04-01-01-01-02.wav
-487.75323,105.2663,-26.846975,12.452621,-15.269825,-8.497842,-11.932528,-20.225124,-14.7648325,-4.4488344,-10.794158,-5.787942,-12.961262,0.9369595,-12.289684,-8.240366,-9.663229,-5.52679,-10.886992,-4.238212,-2.6640713,-5.195611,-5.4382324,-0.0045351377,2.0844514,-4.295968,3.5895379,3.8423758,5.815657,10.981017,6.3087416,14.1972,11.855984,8.669147,4.8411922,2.593831,-4.5165024,0.15550776,0.674244,0.71613616,sad,02,03-01-04-01-01-02-02.wav
-506.735,87.30547,-12.401337,7.751047,-12.725272,-11.394721,-20.391096,-24.405787,-10.930988,-6.9263544,-12.733329,-6.205584,-14.516859,-1.0463295,-14.173579,-8.643284,-6.9584546,-6.478427,-9.536282,-4.481989,-5.329256,-11.083813,-9.231142,-4.1263995,-3.5138502,-2.877316,4.407709,3.4923432,3.2452054,1.3806798,2.3259447,15.427965,21.181684,24.156538,18.710636,12.244914,-3.4351568,2.3489223,1.1917987,4.6947217,sad,02,03-01-04-01-02-01-02.wav
-520.82996,85.32548,-14.0140505,12.415813,-9.34386,-9.508067,-14.755244,-20.241089,-12.2020855,-1.463211,-11.416669,-5.682364,-12.8542385,-1.0320793,-12.577459,-5.5326543,-6.9022307,-6.49451,-7.0798435,-6.045405,-3.4264317,-10.07599,-9.11761,-5.1290646,-4.1019096,-5.7398653,0.5850528,2.9582093,7.257074,11.665382,10.40424,20.63533,21.748707,20.790665,14.404109,10.020044,-4.34891,0.07530768,-0.124398455,5.7990227,sad,02,03-01-04-01-02-02-02.wav
-478.68155,93.98183,-27.97825,7.1475935,-21.916637,-14.607043,-19.685665,-27.757288,-20.093801,-10.164464,-16.366331,-1.0279264,-18.10466,5.580739,-12.187922,-14.067824,-7.778411,-3.183333,-8.379989,-0.39384392,2.8270085,1.5677298,2.2640915,8.56476,12.5261,11.1135645,15.437393,6.00685,3.3006418,-0.85719854,-7.5172853,3.5624812,0.7381467,2.4655387,-5.1581793,-0.49115255,-4.7266374,-0.10351215,-4.3911633,-2.0902026,sad,02,03-01-04-02-01-01-02.wav
-502.00153,98.92967,-19.305172,12.428638,-14.384086,-11.192052,-21.010069,-22.997677,-18.115559,-5.613862,-13.082966,-5.1562777,-13.347834,-0.40571278,-10.139328,-7.0862627,-5.2315407,-0.9672442,-9.0266485,-3.0238106,-3.8691764,-3.3121636,-2.0511925,2.9277327,4.6581855,3.0702684,9.505144,10.146537,10.24122,7.5002713,-0.24140014,2.3466792,-1.8132223,2.4865532,-1.0592893,0.9160944,-6.3415728,-1.6997665,-2.9215572,0.9548541,sad,02,03-01-04-02-01-02-02.wav
-481.48157,86.1673,-19.444244,5.428613,-16.765846,-12.480531,-24.37571,-30.717415,-22.80187,-9.25992,-17.038918,-6.651771,-18.922316,-1.0702167,-12.808899,-14.777934,-5.8566866,-7.0182242,-15.4402685,-4.4360256,-7.4232187,-9.3443775,-3.8088167,4.4411545,6.7971396,4.352902,7.60898,5.3287764,5.839857,9.057189,4.683666,10.102636,1.8244427,1.9179701,-4.3586636,2.3156593,-3.0545416,-2.0007932,-4.7843776,-1.1653938,sad,02,03-01-04-02-02-01-02.wav
-475.53204,82.28011,-12.116365,9.052895,-17.244328,-16.599384,-26.534155,-27.600256,-20.34037,-6.782488,-18.314856,-4.7764635,-18.142431,-1.4720217,-10.251823,-15.147468,-4.27662,-5.6515164,-14.798331,-3.4344342,-5.480079,-5.6783285,-0.00024615697,11.452059,12.476059,10.111042,10.09492,3.8037026,-1.2491982,-0.00754064,-3.4560401,5.4459457,-1.5426786,-1.1888058,-6.825514,1.0169188,-5.548399,-2.2652025,-6.9570546,0.2950473,sad,02,03-01-04-02-02-02-02.wav
-377.86032,88.98896,-28.391254,10.433838,-16.657017,-13.793746,-8.207523,-21.816084,-12.013104,-7.1786957,-7.448388,-4.9128857,-11.786887,1.3691577,-12.109298,-8.449881,-8.08767,-5.152929,-4.5759416,2.7524996,4.8922334,1.2978768,0.30459997,-2.2285113,2.36876,3.3664663,7.8169327,6.755468,0.062094655,0.9118855,-3.0846362,5.392733,3.8116264,5.5048122,0.09479595,2.604984,-2.2487833,2.7514336,0.8280649,0.92217475,angry,02,03-01-05-01-01-01-02.wav
-370.30948,73.3978,-34.48742,17.240904,-21.58046,-13.31086,-8.6100855,-20.894104,-10.225259,-7.863091,-5.006764,-4.100385,-10.430153,-0.9030773,-10.955482,-8.11863,-4.5406594,-1.9557484,-2.5177212,6.769352,2.727907,3.3437898,0.4622357,-0.7472243,2.2017279,1.8012575,8.174008,3.2074616,0.51257175,0.539038,-1.6902628,6.534961,5.0627813,6.472233,4.0245304,4.610254,-1.364969,3.0672636,-0.5063224,2.0205247,angry,02,03-01-05-01-01-02-02.wav
-368.6746,78.25252,-28.286037,6.262277,-23.811708,-12.231691,-12.695407,-23.26566,-15.035285,-6.5925875,-12.369021,-4.7602425,-16.408905,-0.5547827,-12.448399,-9.19823,-6.8490305,-10.302801,-11.012156,-3.3896153,-3.1372278,-2.3724685,3.0059316,1.1297302,3.6912684,4.0236435,7.3958426,9.127722,6.893248,7.7571707,1.1409909,4.4846325,0.38259,3.5659435,1.1702626,3.537429,-0.1668186,1.6354084,-1.9066569,-3.9236553,angry,02,03-01-05-01-02-01-02.wav
-371.275,77.52596,-28.831232,5.6170163,-24.944113,-14.959483,-11.143452,-25.727308,-15.678671,-9.463249,-12.759403,-4.7847233,-19.931126,3.0399716,-12.54483,-8.38231,-6.876372,-11.859798,-12.701236,-5.746934,-6.0319633,-3.8706226,-0.4642994,0.6763965,3.0987432,2.1612926,6.5957284,8.474039,9.808588,10.268622,1.2450963,1.4933366,-1.6877838,3.7470253,3.242117,5.979504,-1.6220651,0.6570047,0.9449972,0.6981283,angry,02,03-01-05-01-02-02-02.wav
-274.35706,59.583,-51.1636,5.7070093,-32.493813,-18.218718,-5.221446,-28.36851,-6.1235175,-11.948859,-8.623129,-5.973533,-15.661207,-1.6519871,-8.242652,-1.3612345,1.6956872,6.445373,4.242144,8.340539,4.427813,2.5215518,-1.8562473,1.1400913,3.5304165,7.404121,8.086213,1.491216,-3.057704,-1.6688704,0.31682917,6.489888,-0.26043195,3.131886,2.966402,0.22981302,-1.9835653,3.4817767,0.15862556,2.1529207,angry,02,03-01-05-02-01-01-02.wav
-288.917,65.28559,-51.19768,5.415365,-32.06964,-15.644712,0.279046,-26.544899,-9.144515,-12.608369,-8.961258,-3.9226778,-17.334412,0.9020417,-10.4640465,-6.5393343,-1.6877099,2.353252,0.5401743,5.6569037,1.1537379,0.96048915,0.83492476,4.363985,6.1924977,6.4057364,5.289884,1.3409946,1.7006013,3.2405868,-0.017953262,2.6471376,-3.4480982,0.09418621,3.3826332,3.7362652,0.69375944,2.430268,-1.2890227,2.5413518,angry,02,03-01-05-02-01-02-02.wav
-230.59053,45.124184,-66.021385,-7.488775,-38.346684,-27.285486,-5.732541,-34.704197,-15.428314,-16.508942,-16.71404,-8.968824,-24.233921,-7.8439074,-12.400386,-3.6137538,1.7197435,8.882535,7.576945,12.693878,11.42473,10.669626,7.059287,1.6174071,0.106528856,-0.9131729,0.48272276,-1.373345,-6.2435393,-1.0959839,-2.1500459,3.7677588,-2.3874967,0.29427603,2.8216286,3.0036712,-0.41914815,3.2573314,2.3095958,6.8190207,angry,02,03-01-05-02-02-01-02.wav
-249.82608,44.474316,-62.999256,-2.7706535,-39.2519,-24.116001,-6.317903,-33.68565,-13.315114,-15.3896675,-16.838505,-8.38862,-23.16821,-5.292698,-13.237724,-1.322766,3.309313,4.3738356,-1.6401961,6.8069706,2.207349,5.8770304,8.514894,6.99435,5.033201,-0.9512284,1.3386482,-0.5014366,0.40604693,1.2748514,-3.9153032,1.1423258,0.7237266,3.815286,0.585014,-1.6836662,-2.2056952,2.6428702,-4.2534757,-1.4726604,angry,02,03-01-05-02-02-02-02.wav
-389.37402,53.77014,-39.33047,3.830777,-26.096027,-16.873922,-12.945164,-25.238972,-12.54501,-17.064026,-10.275876,-7.272633,-16.853167,1.031954,-11.8373575,-10.346678,-12.446844,-3.4423552,-4.5057425,11.326564,18.224817,20.38669,19.177794,16.013544,5.886841,2.7077913,3.4009173,1.4305948,-0.1957714,-2.3351223,-7.248394,-2.9563088,-5.4259896,-3.11518,-4.389238,-2.7321916,-8.095475,-3.7317474,-2.5666308,0.6732673,fearful,02,03-01-06-01-01-01-02.wav
-392.82126,60.871002,-49.737907,-1.1508172,-26.610401,-16.4193,-9.661351,-28.570322,-13.304828,-13.840346,-10.939205,-6.7853856,-17.446465,2.205369,-14.101369,-9.120551,-4.943597,2.3807068,2.6005394,17.546091,20.431772,18.663513,12.604045,11.575988,4.666097,-0.08634757,0.7394603,-0.52769536,-2.6591203,-3.3114433,-10.2284565,-3.3103375,-3.6781476,-2.4761906,-1.0016749,-1.918139,-4.550409,-0.101080865,-2.9170415,-2.8782916,fearful,02,03-01-06-01-01-02-02.wav
-378.32208,51.971737,-40.587296,-0.59470916,-21.81004,-16.957642,-18.142885,-26.997528,-13.114241,-11.066243,-16.183228,-3.7204742,-20.150991,0.1916291,-13.811008,-8.809166,-7.1621532,-1.6803428,0.12302028,14.65337,16.889507,16.14623,14.493678,12.646927,6.829944,1.8425802,6.9651947,1.8209612,-1.0249138,-2.3074932,-8.26797,-1.9906878,-5.381985,-2.965835,-5.022702,-1.483446,-6.0343647,0.8791077,-1.8289416,1.5193882,fearful,02,03-01-06-01-02-01-02.wav
