mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,emotion,speaker,file
-194.73676,170.81189,-22.89549,17.365913,8.249703,-10.163238,-23.690805,-8.384769,-9.947072,-23.672428,-15.385394,-12.360135,-13.667731,-6.21523,-9.1106,-25.570242,-7.3874907,-2.6686366,-8.88164,-6.4436245,-10.465282,-6.009945,-7.1344857,-2.7620502,-4.7834835,-8.1181,-8.022193,-8.346921,-0.6453641,-2.9991033,-1.0230117,2.3552976,-3.7025595,-5.888995,-3.3507397,0.90927154,0.5031531,-6.529281,-7.7013206,-3.2558935,calm,Gauri,Gauri_calm_004.wav
-202.25526,178.85553,-29.368502,16.648384,11.241806,-11.937985,-20.481426,-9.423092,-10.735683,-22.660694,-17.925135,-12.305001,-8.761749,-5.795665,-11.040547,-23.661392,-9.376982,-1.7448025,-8.514353,-7.7886953,-8.642049,-7.902249,-6.836694,-0.77320045,-3.2517807,-8.689997,-10.330563,-7.0802865,0.6685993,-1.6999753,1.7228038,3.562577,-4.678644,-6.05463,-2.9011183,2.8564613,2.0798812,-7.9045496,-9.3880205,-4.46347,calm,Gauri,Gauri_calm_005.wav
-165.94264,190.26366,-37.244133,23.1526,4.5422406,-8.975226,-35.017975,-18.15925,-6.8639283,-9.638928,-9.95228,-16.027609,-11.60206,-16.678356,-6.9762225,-12.553329,-8.697379,-8.1479,-18.540468,-6.6238284,-5.453107,-3.5188756,-5.6029487,-7.5207734,-2.9332738,-8.120862,-9.131848,-2.3763597,-0.18674658,-7.500643,-4.013297,-0.30353427,-2.498206,-1.4125872,-3.5989828,-0.17957036,-1.1759675,-8.002343,-7.062207,-1.2149379,disgust,Gauri,Gauri_disgust_001.wav
-188.5646,188.42859,-31.701971,23.59471,6.7322893,-8.375229,-37.07945,-16.35511,-6.898348,-9.284775,-11.35116,-16.257915,-13.976568,-14.95773,-4.1112294,-14.337523,-10.446805,-7.574536,-17.54672,-4.79025,-3.8732572,-6.3447356,-7.1523714,-8.523341,-5.508053,-11.304912,-12.0275345,-0.04320653,-1.4030669,-8.58033,-1.8138274,2.1320534,-0.7648481,-2.1115274,-2.1856542,-0.2726655,0.22279927,-10.788395,-7.5057926,-1.9046078,disgust,Gauri,Gauri_disgust_002.wav
-210.33243,195.30998,-31.903147,25.409517,5.775406,-10.401107,-38.39402,-19.917988,-8.851078,-10.214256,-8.476574,-18.748419,-11.249296,-12.577689,-7.4209366,-9.471679,-12.545602,-6.1963267,-15.691203,-9.246633,-2.2350004,-8.4367695,-6.4066877,-8.827738,-8.13891,-8.810096,-10.549553,0.56421417,-0.6169064,-6.5700912,-1.5706776,0.7353695,0.35994792,-0.5971175,-1.5864279,-1.0150307,-0.73669493,-10.205297,-7.1314464,-0.43485078,disgust,Gauri,Gauri_disgust_003.wav
-223.31314,167.28247,-16.021387,16.185614,12.525135,-4.339278,-28.101603,-13.407072,-10.860519,-16.452982,-14.525928,-16.151466,-15.351896,-8.195382,-6.9449053,-19.742188,-6.233433,-5.7146707,-11.20798,-6.2181554,-6.5483136,-6.966612,-12.672611,-8.00642,-6.356412,-10.154435,-11.240537,-6.184657,-1.7795438,-5.417243,-1.5080541,2.8032775,-0.9093202,-2.1905527,-2.4160564,-1.5907592,1.202597,-8.745356,-8.333112,-0.27020013,disgust,Gauri,Gauri_disgust_004.wav
-228.10329,169.64287,-18.541637,17.096392,6.443958,-13.287996,-35.490383,-14.417352,-12.467817,-18.751701,-8.291437,-19.392607,-14.5573435,-5.4022255,-13.63788,-11.785369,-8.414322,-8.755068,-10.467625,-12.680887,-6.7505794,-7.715717,-10.037246,-5.0955887,-2.901231,-9.1273575,-7.9930677,-1.6577306,-5.0131497,-6.9236155,-2.1405656,3.6391294,0.95718336,-3.8829627,-1.8432955,-1.1375692,-0.5415851,-5.19684,-5.1945624,-0.51054215,disgust,Gauri,Gauri_disgust_005.wav
-201.65689,185.7149,-31.779234,23.551264,12.430542,-17.33805,-28.542044,-18.185205,-7.350109,-14.616606,-11.711087,-18.687485,-17.09324,-8.818429,-12.491773,-13.458075,-6.658758,-7.9988112,-10.277997,-5.5485125,-3.763852,-4.1831594,-6.9466305,-5.1276064,-3.8708148,-9.895345,-6.7918243,3.5861464,1.1690891,-5.9024787,-2.2599456,0.996173,-2.7045603,-7.556054,-7.006816,-1.6710774,-4.2667313,-10.767944,-7.2149434,-1.305084,fearful,Gauri,Gauri_fearful_001.wav
-199.38763,174.26437,-25.890198,20.312662,19.137842,-14.91226,-27.697351,-18.057108,-7.525276,-11.770253,-11.523795,-17.150396,-16.1798,-8.928372,-14.461498,-11.345405,-6.4556737,-12.752244,-10.522809,-6.9463243,-4.4849896,-3.99492,-4.8745184,-4.509786,-5.2272434,-7.6624117,-7.998373,3.70125,1.5671886,-5.992489,0.6358316,-0.42234364,-3.6972885,-5.1783485,-5.5095167,-1.599073,-4.0520396,-11.153439,-8.73794,-1.2015383,fearful,Gauri,Gauri_fearful_002.wav
-201.36844,181.48448,-29.434282,30.240482,11.559166,-11.817069,-30.566519,-19.000776,-7.772657,-13.943881,-10.55969,-25.036499,-15.416825,-9.16195,-17.28458,-8.29203,-5.2504926,-11.574811,-12.536665,-7.868032,-4.6083646,-4.0165267,-5.256618,-4.2117476,-2.9982305,-10.250282,-8.411471,3.6187642,0.9499148,-3.8744318,0.60716814,3.0800211,-1.1367325,-7.0562334,-5.486695,-1.9016477,-4.568265,-11.579855,-8.713798,-0.7587786,fearful,Gauri,Gauri_fearful_003.wav
-218.04343,172.26662,-26.332325,21.389835,14.313601,-13.754874,-31.844404,-15.549717,-10.929986,-15.57275,-10.131551,-17.938059,-17.114937,-6.7358885,-12.915178,-15.301832,-6.2003393,-8.917438,-11.60872,-9.70655,-4.3490543,-6.84521,-8.469099,-5.135176,-4.7044296,-8.009285,-10.307334,1.5343863,-0.41903505,-2.8408535,3.112792,0.4236211,-1.591104,-5.381563,-4.637046,-2.126883,-1.8241401,-8.904574,-8.458247,-2.6375637,fearful,Gauri,Gauri_fearful_004.wav
-206.28629,174.21832,-28.244473,23.586864,11.967397,-14.6504545,-30.438387,-11.05338,-14.922853,-13.7652855,-10.64799,-23.868803,-13.23451,-14.014364,-15.554452,-11.642693,-9.990315,-8.411742,-9.391352,-7.5597076,-4.228418,-5.180521,-8.689536,-6.1174994,-1.0273986,-5.550914,-8.255933,-3.6526887,-4.366602,-3.1246774,1.812244,2.9456093,-1.3003607,-6.536033,-5.9377527,-1.3169805,-0.30630988,-7.479152,-6.562113,0.60321146,fearful,Gauri,Gauri_fearful_005.wav
-184.78604,174.15323,-32.455948,22.300226,5.536852,-12.289421,-27.882484,-13.086325,-13.185542,-9.721844,-11.607303,-20.187706,-12.262457,-17.393568,-9.817328,-14.061093,-8.456792,-4.894839,-13.631606,-7.7132387,-5.0962367,-6.2232356,-9.179842,-7.2902837,-3.1482794,-8.352091,-13.41359,-1.5736191,-2.047312,-6.5855465,2.777114,1.449106,-0.3393159,-3.2119715,-4.3897953,2.5900624,-1.1772588,-9.450827,-4.2811337,-1.1287144,fearful,Gauri,Gauri_fearful_006.wav
-195.11589,174.54407,-21.280321,6.0818076,9.292927,-10.339714,-20.194407,-9.228774,-12.482704,-16.02435,-13.290354,-18.125885,-7.5147686,-4.148173,-17.930542,-20.338146,-9.525328,-10.41123,-7.647234,-4.9742393,-8.392421,-6.9310055,-5.2416673,3.1070313,1.6165441,-6.581689,-8.454344,-6.076394,-2.4082224,-4.080203,-2.1526837,-2.9078658,-5.276954,-4.6829476,-5.2774177,1.2720015,2.167865,-9.012205,-10.815601,-4.5129,happy,Gauri,Gauri_happy_001.wav
-183.4822,178.80455,-26.501783,19.836857,2.2179034,-8.533539,-30.720633,-12.9110985,-9.001942,-13.678604,-13.651671,-23.188019,-8.77815,-9.365673,-12.898686,-11.56545,-14.924161,-8.695807,-8.082357,-12.473357,-3.2071726,-6.744251,-8.266549,-3.1746464,-7.360932,-3.8213537,-7.7141767,-3.6995797,1.7923568,-2.7239938,-4.426014,-3.604093,-0.3825781,-4.1088,-2.0513635,0.5095495,-0.36296996,-6.815218,-7.8303146,-1.8504969,happy,Gauri,Gauri_happy_002.wav
-197.65086,184.09383,-32.584827,20.421322,0.796769,-9.504742,-25.877493,-13.641475,-9.276752,-17.471632,-12.3458185,-18.293852,-7.511379,-5.8030148,-16.10196,-13.876136,-13.711446,-8.769198,-6.29435,-10.43011,-5.097633,-8.03051,-5.0963016,-0.52463865,-5.973208,-4.5463786,-11.591072,-3.8541992,2.2495024,-3.695377,-2.847799,-6.113602,-3.14793,-4.191219,-1.9213046,1.2971369,0.03424818,-6.964314,-6.984426,0.6780566,happy,Gauri,Gauri_happy_003.wav
-199.92458,175.93459,-22.539211,15.3904505,9.552035,-11.95946,-28.3309,-15.973925,-8.553002,-14.495094,-18.983055,-19.843866,-8.122918,-11.549149,-4.9439898,-7.7919283,-15.652452,-6.956071,-12.318803,-9.995508,-5.066808,-7.2700496,-5.6636224,-8.909613,-5.93359,-8.377086,-11.327995,-1.6707152,-1.5691873,-5.3081136,-2.8908827,-0.06529477,1.7399096,0.70372754,-0.85870385,1.8794615,-1.9291697,-8.379088,-4.5445423,-2.5196276,happy,Gauri,Gauri_happy_004.wav
-213.83354,172.7548,-21.23333,17.545774,8.528053,-8.091057,-31.191978,-15.984651,-6.535813,-18.507069,-20.227613,-19.30966,-9.170749,-10.471919,-1.7973822,-12.837153,-15.788891,-4.5326123,-15.6062355,-6.716297,-5.3004875,-10.1205435,-5.9703197,-8.992927,-5.6546297,-9.478708,-10.0852375,0.21954237,0.9939545,-1.4792147,0.79935837,3.952725,3.3368835,-0.617214,-1.3454368,0.7432241,-3.7577713,-7.2386603,-6.203533,-3.2999346,happy,Gauri,Gauri_happy_005.wav
-173.00954,191.81674,-49.30033,-0.26620597,3.2201912,-16.43978,-29.552881,-22.50591,-7.4786124,-12.707674,-7.6751027,-10.302846,-14.164994,-4.2364306,1.8509531,-9.723908,-11.437422,-2.3133545,-6.618243,-11.620586,-11.301611,-10.525256,-9.336967,-10.011816,-7.9228497,-2.3991377,-3.5910602,-0.87365013,-2.2693532,-7.9445424,-0.058910523,-1.5017855,-4.7836895,-2.8343167,-6.455568,-4.81267,-4.529995,-5.8425164,-4.736461,-4.553059,neutral,Gauri,Gauri_neutral_001.wav
-179.2733,205.04546,-55.307026,-0.5314559,0.72256404,-16.505764,-29.675423,-23.340912,-7.1823373,-12.037499,-8.44485,-13.839293,-8.282933,-1.7214713,-5.2114873,-11.851676,-11.576617,-1.4283091,-10.237939,-14.732885,-6.4162726,-7.60901,-7.8787622,-7.6184645,-5.926331,-0.6088031,-3.2473998,-3.2411768,-1.3607335,-4.8530817,-3.6936839,-2.4295983,-2.5373707,-4.747054,-6.541294,-5.0645084,-7.137404,-6.843751,-3.8167918,-3.4258597,neutral,Gauri,Gauri_neutral_002.wav
-157.04712,209.37997,-51.349007,5.8296204,-10.335434,-10.493602,-23.903408,-21.602154,-10.967311,-13.971053,-7.525734,-14.059578,-11.102728,-6.012429,-2.02767,-12.336573,-11.558412,-1.8016665,-8.9904785,-12.170904,-8.387315,-7.41313,-7.880014,-4.6054125,-9.449128,-5.223686,-4.1827316,-8.6536045,-0.6821199,-2.5341675,0.41987345,0.30064473,-4.921196,-4.7827954,-9.526402,-6.3108835,-3.5159526,-6.071192,-6.4108663,-5.3580666,neutral,Gauri,Gauri_neutral_003.wav
-170.3368,199.77055,-60.422653,6.7695026,-6.191867,-19.875975,-28.519419,-18.415462,-6.2405205,-16.350433,-0.23860087,-8.29321,-17.428247,-2.5637872,-9.621203,-16.552488,-6.3193483,-6.21053,-8.501292,-10.64341,-7.720815,-5.2814965,-5.936006,-6.9686575,-8.923697,0.8138936,-0.48710114,-2.2827797,-2.8675344,-8.20373,-3.7002277,-7.345476,-7.5265155,-5.251471,-6.2674937,-2.9395428,-3.4887953,-5.1133204,-6.0682464,-4.936124,neutral,Gauri,Gauri_neutral_004.wav
-200.79526,200.47299,-58.611607,4.7888637,-9.173637,-15.0765915,-24.429745,-18.874067,-7.347715,-15.015592,-9.270559,-12.183041,-9.56973,-5.220031,-7.678154,-12.51256,-11.244705,-6.6796556,-7.8716173,-13.560958,-8.494285,-2.7300735,-5.7267294,-4.0800147,-8.194745,-6.8728447,-4.022322,-4.083221,-0.05571793,-1.2647939,-3.627553,-6.6107087,-7.4270844,-8.439699,-6.8203464,-2.1846182,-2.301152,-5.660073,-5.734362,-4.321419,neutral,Gauri,Gauri_neutral_005.wav
-204.7324,190.69942,-33.93778,23.547832,6.4984064,-8.961149,-26.242367,-15.264696,-4.2354617,-13.495086,-13.61925,-13.2533865,-14.191989,-14.838823,-1.9736527,-11.18499,-14.228955,-8.534009,-15.932852,-5.8576202,-2.195361,-9.077342,-7.824457,-5.1107864,-5.7193513,-7.4469957,-5.868343,-2.0594835,-1.6144562,-7.6173887,-4.828281,0.11331879,-2.5961711,-3.8289206,-1.3718735,3.2764447,-2.3721585,-9.497634,-7.375035,-3.7882981,sad,Gauri,Gauri_sad_001.wav
-183.74573,179.85542,-30.494507,26.409111,4.7320347,-10.094776,-28.13331,-18.451593,-5.7690964,-14.963456,-14.789978,-11.718075,-15.623567,-18.181622,-3.260308,-12.297355,-10.820319,-5.9129395,-14.766067,-6.370624,-9.42222,-9.75618,-4.4841914,-4.733817,-3.260133,-8.439616,-8.407496,-1.2009964,0.84448993,-4.1309533,-3.4251196,1.5050503,0.76605046,-2.4770641,-2.6327555,1.7749224,-3.8331215,-9.8619175,-4.6000447,-2.076786,sad,Gauri,Gauri_sad_002.wav
-169.76393,184.84195,-31.33163,21.262985,9.921606,-12.000728,-27.867426,-13.921279,-4.9785204,-13.756025,-15.618739,-13.4769,-12.915238,-14.0228615,-3.4449728,-13.631273,-11.199468,-7.1651077,-15.35187,-5.862404,-6.2446594,-9.379272,-9.155642,-7.0315413,-5.364462,-8.920782,-7.3634777,-1.3353716,0.93471575,-4.5282974,-1.7899095,2.2677903,-1.6739435,-3.94715,-2.0166025,0.46486402,-3.0841966,-8.490253,-7.7980123,-0.6438025,sad,Gauri,Gauri_sad_003.wav
-216.94106,185.43921,-27.33572,17.610632,16.2528,-14.043032,-28.039177,-17.592133,-5.4446044,-14.686399,-16.22604,-14.762465,-13.292192,-9.417846,-6.4454713,-11.285981,-9.830841,-8.81386,-13.325264,-7.1864686,-5.3688593,-9.019596,-9.18832,-7.9249444,-7.465324,-10.8362465,-9.288351,0.3140339,1.6803272,-4.423353,-0.5365212,4.2662926,0.24443729,-4.1952114,-3.021499,1.1586026,-2.1939218,-9.329888,-8.918036,-2.386474,sad,Gauri,Gauri_sad_004.wav
-186.88293,188.32544,-32.962727,21.723757,11.073933,-10.97698,-24.591532,-14.909022,-5.1983666,-14.999159,-11.905902,-18.068104,-15.771518,-10.007915,-10.37982,-12.148194,-6.4853787,-8.003592,-12.747963,-5.8790264,-4.9901376,-5.8759036,-9.760299,-5.486862,-3.8466537,-12.316696,-9.753555,-2.5902581,0.04692121,-4.973524,-2.221995,1.752483,-1.0251812,-1.875654,-5.1682196,-1.0339392,0.29124168,-9.631003,-9.326767,-0.58016306,sad,Gauri,Gauri_sad_005.wav
-224.67143,175.95535,-23.63519,18.616575,10.911759,-14.140109,-30.091755,-15.860675,-10.297515,-12.545488,-8.146486,-18.708494,-12.922747,-6.3777742,-15.587748,-13.228928,-8.924486,-15.842166,-12.344235,-6.6585603,-4.4783435,-5.291566,-5.864791,-2.6780052,-4.222574,-3.4385426,-6.39454,-0.8044527,1.8873669,-7.764188,-3.8693714,-1.8823833,-5.918355,-6.1716223,-4.6816096,-0.86291707,-1.6454881,-9.578112,-6.849263,-1.6711878,surprised,Gauri,Gauri_surprised_001.wav
-201.6137,182.44487,-26.908794,19.709723,11.088286,-17.077486,-24.266607,-14.223763,-9.915576,-13.164587,-9.05072,-18.04183,-14.469765,-9.265533,-17.06656,-13.675912,-8.836615,-10.503038,-8.84244,-6.070503,-5.4534864,-7.7026806,-8.270429,-2.9571877,-1.9489384,-8.249304,-8.051222,-1.8097153,-0.7178694,-3.4146767,-1.5711766,1.1378446,-3.131512,-7.6855574,-6.495834,-1.2311635,-1.2837671,-8.884219,-7.4191713,-2.9170914,surprised,Gauri,Gauri_surprised_002.wav
-198.27022,184.88931,-32.561485,19.339985,7.6529307,-17.168772,-25.040373,-14.491993,-13.648912,-8.360201,-8.233663,-21.64029,-10.840846,-12.796344,-13.182216,-10.08921,-8.857838,-8.221969,-12.238703,-6.628429,-4.687397,-8.316218,-9.765997,-5.4173694,-4.49484,-9.988123,-8.29454,0.89916414,2.0646553,-3.5733445,-0.9367116,0.067485265,-2.1054795,-5.585466,-7.098724,-1.3215474,-2.98226,-9.129651,-6.583695,-0.9874889,surprised,Gauri,Gauri_surprised_003.wav
-231.464,160.55919,-6.8510213,21.485273,16.322683,-12.399599,-33.906685,-16.724041,-18.06573,-20.549503,-6.4558434,-18.487123,-19.283325,-3.2527506,-11.033871,-11.28794,-4.918923,-10.541269,-6.8164396,-7.208554,-8.5921755,-10.440047,-12.339357,-7.023289,-7.333435,-8.925188,-9.247497,-4.370286,0.73269284,-1.6008118,2.2698395,4.1053076,-1.5644716,-3.3376248,-4.685828,-1.67313,1.3104069,-8.314015,-4.4765253,0.20296529,surprised,Gauri,Gauri_surprised_004.wav
-227.86105,135.059,-40.813965,33.911537,-5.0865955,-23.885603,-33.462463,-24.634684,-11.101667,-8.166505,-6.6820016,-18.633078,-18.073158,0.4613249,-4.2019634,-21.44204,-8.04128,-10.43299,-15.27947,-5.5397425,-8.617516,-3.3477066,-4.2524033,-12.321388,-3.475362,-1.5147392,0.55428517,3.213494,-1.9783607,3.4999778,2.6498427,-4.4180107,-3.4994874,-2.6975965,-5.219945,-4.1061463,-3.620376,-10.904664,-8.77799,-6.433724,surprised,Gauri,Gauri_surprised_005.wav
-216.92654,170.92935,-24.642485,16.436499,2.5069604,-14.372425,-22.62406,-4.995131,-22.503716,-16.58189,-9.694059,-22.023144,-13.186216,-10.45088,-13.300019,-14.273297,-5.7126327,-12.374473,-11.282812,-12.448412,-8.501967,1.3025378,4.717563,6.78914,-8.7589035,-10.269599,-11.212904,-9.696447,-4.2701964,-2.806579,-3.4320185,-7.014382,-4.654576,-5.0945497,0.31034556,-2.6538017,-5.800146,-4.4890127,-1.5256616,-0.67376894,angry,Harshita,Harshita_angry_001.wav
-189.18706,165.72827,-33.18453,19.418415,-3.3571506,-15.110978,-21.420954,-5.974728,-25.95314,-15.5504,-6.9092293,-22.082806,-12.852657,-13.982224,-14.209207,-15.302772,-9.657799,-10.5976925,-11.270863,-9.619182,-6.3646274,-2.100745,-0.054217674,1.6649524,-6.6536655,-5.8179502,-8.954665,-7.787238,-4.8934946,-5.756686,-2.7695768,-5.046517,-4.140405,-6.63386,-3.4431317,-0.7825971,-2.6840396,-7.288567,-2.0025082,3.1737134,angry,Harshita,Harshita_angry_002.wav
-184.9588,168.54251,-30.93147,34.202072,-4.6579094,-21.723417,-20.32196,-7.3372326,-23.263998,-20.041351,-5.2987485,-16.077696,-22.1096,1.4773297,-15.305944,-27.787943,-0.40530413,-20.702168,-10.703579,-6.9569845,-11.596228,7.177773,4.212482,4.5937757,-4.6454496,-4.9728184,-7.5996556,-3.80659,-3.6698647,-9.6087,-3.6157985,-7.813233,-2.9838295,-5.1827574,-4.2077665,-2.6307404,-3.2756217,-5.880406,-5.7834034,-2.4538257,angry,Harshita,Harshita_angry_003.wav
-170.57211,170.68741,-33.005123,31.948877,-0.5200136,-19.70277,-27.080479,-8.846733,-19.572712,-20.967999,-0.70781714,-18.94073,-25.390676,3.1460547,-11.473972,-22.291315,-1.5913693,-19.613651,-7.332053,-10.254197,-15.807788,2.4344084,-2.5430026,3.4490945,-2.4931517,-5.408453,-4.8041186,-3.1718905,-3.1855886,-4.5463924,-3.704845,-8.075329,-2.8753378,-5.9462724,-3.2335763,-1.3111986,-2.7365248,-3.6677678,-4.456246,-2.4791715,angry,Harshita,Harshita_angry_004.wav
-189.29367,177.18315,-31.591661,5.4478836,-0.25530753,-7.888513,-23.355057,-6.2558937,-18.930569,-18.906956,-6.705887,-25.061468,-19.361134,-2.388401,-16.576593,-13.655115,-6.7792854,-11.459957,-3.3257995,-16.929518,-11.604185,-2.4929085,-3.3549433,1.6153147,-2.3588803,-2.699891,-9.952986,-6.4470325,-5.958071,-5.2930202,-1.9094256,-6.252449,-1.9106715,-2.946881,-1.0363158,-3.7062833,-4.582747,-2.53243,-1.1668013,-3.3988304,angry,Harshita,Harshita_angry_005.wav
-181.21751,207.33401,-32.15244,10.989328,-4.526358,-15.299143,-9.315782,-6.7051272,-25.720573,-25.936916,-7.282981,-17.346783,-12.331289,-5.2376966,-15.627367,-19.968306,-9.197132,-3.8106368,-6.6680636,-9.886429,-13.105103,-7.6324787,-0.64124346,-2.7792137,-4.4909363,-3.4951408,-7.937547,-7.650725,-4.3837085,-5.5115876,-6.5132427,-7.2358456,-7.153979,-4.203361,-1.7985253,-1.308901,-1.1335596,-5.122622,-4.593232,-3.784031,calm,Harshita,Harshita_calm_001.wav
-174.7617,209.53023,-31.25808,10.586687,-4.1818786,-18.73857,-9.361536,-7.8403997,-24.356756,-23.701124,-8.813445,-17.151836,-11.073666,-5.3410654,-16.609123,-20.440945,-9.587731,-3.3466132,-5.315352,-9.360372,-10.355771,-6.721651,-2.702747,-2.0961704,-4.6132436,-2.5158248,-6.5258055,-7.9141154,-4.0376663,-6.0602508,-5.542137,-7.219521,-7.5705547,-4.092328,-3.2004235,-0.9656119,-1.1173292,-6.263713,-5.981146,-3.025318,calm,Harshita,Harshita_calm_002.wav
-175.74797,208.39154,-30.576628,9.079085,-4.3584404,-16.800861,-10.66423,-5.680204,-23.817242,-21.924355,-9.729667,-16.64428,-8.689768,-6.85659,-17.731855,-18.607231,-8.382535,-2.9360702,-4.465531,-8.909761,-11.070818,-6.5583897,-1.3417282,-3.1599987,-5.7114735,-4.533547,-8.533776,-6.50338,-5.5413623,-2.5644152,-1.9819963,-7.707207,-5.429465,-6.9581485,-2.9603076,-1.6121552,-3.1790347,-6.129953,-5.5449386,-1.860314,calm,Harshita,Harshita_calm_003.wav
-184.55147,206.85556,-34.432594,15.441716,-7.9338202,-15.851736,-12.787576,-4.69026,-24.50884,-23.61678,-7.1173387,-19.01627,-10.841319,-7.5835147,-17.318617,-19.590847,-10.061145,-5.5672665,-5.8384833,-8.773274,-12.032992,-6.11013,-0.77391404,-3.1481814,-4.5364895,-4.0695524,-10.1086855,-5.4671326,-3.9332793,-3.7600286,-1.2707248,-6.589376,-5.706777,-6.721705,-3.7680228,-1.8040891,-2.0129125,-4.925827,-6.4114075,-2.5650997,calm,Harshita,Harshita_calm_004.wav
-177.23701,198.8136,-24.132944,8.719562,-3.3566341,-17.291082,-10.644481,-4.1741786,-25.544037,-23.615297,-10.359523,-19.40632,-10.113984,-6.5726542,-16.263456,-19.215828,-10.272514,-5.6897507,-6.910935,-10.50494,-11.531506,-7.299155,-1.4793115,-1.4762703,-5.9785686,-3.808079,-9.120789,-7.9632354,-4.2940645,-3.6821914,-1.4477874,-6.619995,-7.136589,-5.7639494,-2.3747952,0.07164458,-1.6813077,-6.4828987,-5.4444027,-2.0156517,calm,Harshita,Harshita_calm_005.wav
-197.78163,191.40213,-19.673658,12.463883,0.60886306,-17.340607,-25.815727,-11.822343,-23.930325,-12.572339,-10.648734,-28.059532,-11.896948,-9.721319,-16.124884,-14.46744,-7.12828,-10.602987,-12.311752,-9.114844,-12.9015665,-6.3915553,-1.6919645,-3.638323,-2.7097616,-2.0536792,-2.8740723,-1.5047345,-6.167068,-9.378934,-8.279118,-6.7068887,-0.8025906,-3.422726,-3.4148326,-2.031841,-2.2224822,-2.7202983,-2.148114,-2.4136462,disgust,Harshita,Harshita_disgust_001.wav
-203.1586,191.89203,-22.246267,15.453715,1.5313171,-13.921363,-20.443962,-11.356361,-22.954594,-14.1923685,-11.97301,-27.553062,-14.407469,-10.369854,-11.849408,-14.697014,-8.209877,-11.073127,-14.184625,-7.127287,-11.929081,-6.3473706,-0.12486548,-4.2079873,-3.8820014,-2.7519526,-4.597089,-3.467745,-8.140338,-8.128466,-4.7173414,-5.408413,-1.9476566,-4.985884,-3.7704709,-0.77092195,-1.3361946,-3.813989,-4.8231487,-2.6553867,disgust,Harshita,Harshita_disgust_002.wav
-243.98114,181.30107,-15.470858,2.6910899,7.3707805,-12.3579445,-23.612223,-12.211254,-15.165726,-10.858288,-9.976292,-29.849613,-15.194462,-6.314218,-19.25153,-16.540476,-8.610355,-8.959554,-9.4056,-6.057877,-4.4928346,-4.7516575,-4.0671973,-7.907389,-7.9549913,-5.9388757,-6.911894,-1.513695,-4.3572793,-7.978598,-5.3353033,-5.9667563,-1.2151538,-0.70084405,-3.8535287,-2.8934045,-2.8781285,-1.6276292,-0.7193824,-2.1882317,disgust,Harshita,Harshita_disgust_003.wav
-195.43121,193.8164,-11.049345,2.6590638,-1.590031,-9.923858,-21.342472,-8.240803,-19.615517,-15.128437,-12.328295,-28.73656,-10.043201,-10.093631,-17.449373,-13.37451,-8.211302,-11.175938,-12.282125,-7.9299307,-10.616253,-0.4805448,0.52934784,-8.582551,-8.549202,-8.199895,-5.93581,-2.767704,-1.12221,-5.367886,-7.9466,-4.7919855,-3.88494,-2.7858465,-1.9702139,-1.2030618,-2.125778,-5.9341044,-2.67669,-0.46571735,disgust,Harshita,Harshita_disgust_004.wav
-230.11911,197.71913,-14.256962,6.8487725,7.7555513,-14.6547785,-23.191416,-14.668768,-21.723415,-12.79505,-15.789597,-26.529648,-9.841886,-7.07589,-16.14519,-17.82057,-7.4529967,-11.370298,-15.460451,-7.2570906,-7.7708416,-3.1088345,1.3613957,-3.5342534,-5.7077227,-8.414262,-8.741964,-3.103738,-2.1391516,-3.1872504,-4.957632,-7.0093093,-4.244747,-3.2110724,-2.929398,-1.4714367,-3.363518,-4.4958653,-2.61211,-3.1535108,disgust,Harshita,Harshita_disgust_005.wav
-248.03604,200.31294,-11.29921,10.677671,7.880731,-13.912121,-16.034233,-16.41266,-19.88936,-16.443481,-13.88399,-24.42775,-18.971647,-5.864455,-16.91027,-16.989304,-5.4509783,-9.040957,-9.54657,-13.407184,-9.120879,-4.191838,-4.948837,-2.8508842,-5.6263,-6.4195833,-5.2654657,-1.7853521,-4.3842244,-5.1089873,-3.6052465,-3.5086586,-2.6441977,-3.6300695,-1.224127,-0.5861311,-1.2594653,-5.805471,-3.9687412,-0.51415086,fearful,Harshita,Harshita_fearful_001.wav
